Price,Square,Address,Latitude,Longitude,Link
250000.0,337.0,"Санкт-Петербург, 23 линия , 10",59.8237915,30.25326547665042,https://www.avito.ru/sankt-peterburg/kommercheskaya_nedvizhimost/ofis_337_m_1982786314
19000.0,20.0,"Санкт-Петербург, Минеральная ул., 13",59.9672472,30.371106707267213,https://www.avito.ru/sankt-peterburg/kommercheskaya_nedvizhimost/ofis_20_m_994572106
8500.0,30.0,"Санкт-Петербург, ул. Салова, 37В",59.8831726,30.3650898,https://www.avito.ru/sankt-peterburg/kommercheskaya_nedvizhimost/sklad_konteyner_v_arendu_30_m_1254064407
60000.0,48.0,"Санкт-Петербург, ул. Салова, 52/9",59.8831726,30.3650898,https://www.avito.ru/sankt-peterburg/kommercheskaya_nedvizhimost/svobodnogo_naznacheniya_48_m_2939197142
85000.0,75.0,"Санкт-Петербург, Петергофское шоссе, 57",59.8485261,30.1359812,https://www.avito.ru/sankt-peterburg/kommercheskaya_nedvizhimost/svobodnogo_naznacheniya_75_m_2687225539
45000.0,15.0,"Санкт-Петербург, Софийская ул., 33к1",59.8751414,30.399088,https://www.avito.ru/sankt-peterburg/kommercheskaya_nedvizhimost/myasnoy_otdel_15_m_2900848096
110000.0,74.0,"Санкт-Петербург, Большая Посадская ул., 12",59.9591471,30.3253321,https://www.avito.ru/sankt-peterburg/kommercheskaya_nedvizhimost/ofisnoe_pomeschenie_74_m_833170665
17600.0,22.0,"Санкт-Петербург, 16 линия , 7",59.927544,30.258096,https://www.avito.ru/sankt-peterburg/kommercheskaya_nedvizhimost/ofis_22_m_2969865085
160000.0,75.0,"Санкт-Петербург, ул. Александра Матросова, 3",59.97968735,30.331578535187678,https://www.avito.ru/sankt-peterburg/kommercheskaya_nedvizhimost/torgovaya_ploschad_s_remontom_75_m_2346152210
38000.0,56.0,"Санкт-Петербург, проспект Королёва, 68",60.035770850000006,30.23536986033349,https://www.avito.ru/sankt-peterburg/kommercheskaya_nedvizhimost/svobodnogo_naznacheniya_56_m_2956891906
640000.0,2134.0,"Санкт-Петербург, Минеральная ул., 13",59.9672472,30.371106707267213,https://www.avito.ru/sankt-peterburg/kommercheskaya_nedvizhimost/neotaplivaemyy_sklad_2134_m_3082250786
27500.0,27.5,"Санкт-Петербург, Большая Пушкарская ул., 20",59.9579108,30.3014244,https://www.avito.ru/sankt-peterburg/kommercheskaya_nedvizhimost/svobodnogo_naznacheniya_27.5_m_2850998642
250000.0,850.0,"Санкт-Петербург, Минеральная ул., 13",59.9672472,30.371106707267213,https://www.avito.ru/sankt-peterburg/kommercheskaya_nedvizhimost/neotaplivaemyy_sklad_850_m_3082462557
3900.0,5.0,"Санкт-Петербург, ул. Дыбенко, 28Б",59.9068952,30.4830735,https://www.avito.ru/sankt-peterburg/kommercheskaya_nedvizhimost/sklad_35_m_s_ohranoy_1813249878
200000.0,3.0,"Санкт-Петербург, Бокситогорская ул., 33",59.9579402,30.44777734058135,https://www.avito.ru/sankt-peterburg/kommercheskaya_nedvizhimost/pomeschenie_1533_m_sdaetsya_ot_10_m_3106709393
64000.0,64.0,"Санкт-Петербург, ул. Чайковского, 15",59.9464323,30.3467973,https://www.avito.ru/sankt-peterburg/kommercheskaya_nedvizhimost/svobodnogo_naznacheniya_64_m_2558820778
50000.0,25.0,"Санкт-Петербург, Московский проспект, 139к2",59.8792908,30.3171941,https://www.avito.ru/sankt-peterburg/kommercheskaya_nedvizhimost/sdam_torgovoe_pomeschenie_25_m_2839146651
280000.0,9.0,"Санкт-Петербург, ул. Маршала Новикова, 28",60.0271315,30.273614861041917,https://www.avito.ru/sankt-peterburg/kommercheskaya_nedvizhimost/proizvodstvosklad_3749_m2_3050242424
